"Sp","Rep","Trtmt","HDate","ExpTray","Tray","Row","Col","Survival","Height","Branches","Lvs","WetWt","DryWt","WetLWt","DryLWt","Notes","WaterWt","LWaterWt","Analysis","X","X.1","X.2","logHeight","sqrtHeight","rankHeight","LogBranches","sqrtBranches","rankBranches","LogLvs","sqrtLvs","rankLvs","LogWetWt","sqrtWetWt","rankWetWt","LogDryWt","sqrtDryWt","rankDryWt","LogWetLWt","sqrtWetLWt","rankWetLWt","LogDryLWt","sqrtDryLWt","rankDryLWt","LogWaterWt","sqrtWaterWt","rankWaterWt","LogLWaterWt","sqrtLWaterWt","rankLWaterWt","WatC","LogWatC","sqrtWatC","rankWatC","LWatC","LogLWatC","sqrtLWatC","rankLWatC"
"Basil","2","1","16-Aug-16","25","3","1","4","1",47.6,6,28,8.74,0.29,4.39,0.001,"",8.45,4.389,3,NA,NA,NA,1.68663626926229,6.93541635375988,1211.5,0.845098040014257,2.54950975679639,173.5,1.46239799789896,5.33853912601566,735,0.988558956878616,3.03973683071413,631,0.110589710299249,0.888819441731559,234,0.731588765186739,2.2113344387496,606,0.000434077479318593,0.707813534767456,115.5,0.975431808509263,2.99165506033032,675.5,0.731508183596025,2.21110831937289,655,96.6819221967963,1.98981419712077,9.85808917573768,1072,99.9772209567198,2.00422341409397,10.0238326480803,1177
"Basil","2","1","16-Aug-16","25","3","2","1","1",40,12,36,15.28,1.72,8.45,0.75,"",13.56,7.7,3,NA,NA,NA,1.61278385671974,6.36396103067893,1009,1.11394335230684,3.53553390593274,1006.5,1.56820172406699,6.04152298679729,1014.5,1.21165440055318,3.97240481320824,1125,0.434568904034199,1.48996644257513,1182.5,0.975431808509263,2.99165506033032,1138,0.243038048686294,1.11803398874989,1101,1.16316137497702,3.74966665185053,1108.5,0.939519252618618,2.86356421265527,1128,88.7434554973822,1.95300278766812,9.44687543568678,436,91.1242603550296,1.96437401402837,9.57205622397976,493
"Basil","2","1","16-Aug-16","25","3","2","2","1",45.2,12,42,17.27,1.9,9.91,0.84,"",15.37,9.07,3,NA,NA,NA,1.66464197555613,6.76017751246223,1182,1.11394335230684,3.53553390593274,1006.5,1.63346845557959,6.51920240520265,1160,1.26173854735254,4.2154477816716,1177,0.462397997898956,1.54919333848297,1209.5,1.03782475058834,3.22645316098034,1201,0.264817823009536,1.15758369027902,1161,1.21404867941194,3.98371685740842,1164.5,1.00302947055362,3.0935416596516,1194,88.9982628836132,1.9542341269133,9.46035215431293,454,91.5237134207871,1.9662530547708,9.59289911449021,520
"Basil","2","1","16-Aug-16","25","3","2","3","1",32.4,10,32,11.26,0.5,6.76,0.51,"",10.76,6.25,3,NA,NA,NA,1.52374646681156,5.73585215987999,666.5,1.04139268515823,3.24037034920393,705,1.51851393987789,5.70087712549569,887,1.0884904701824,3.42928563989645,879,0.176091259055681,1,440.5,0.889861721258188,2.6944387170615,994,0.178976947293169,1.00498756211209,885.5,1.07040732174012,3.3555923471125,923,0.860338006570994,2.59807621135332,988,95.5595026642984,1.98479502023441,9.80099498338298,1006,92.4556213017752,1.97060542906337,9.64134955811556,597
"Basil","2","1","16-Aug-16","25","3","2","4","1",28.5,12,42,15.51,1.62,9.49,0.98,"",13.89,8.51,3,NA,NA,NA,1.46982201597816,5.3851648071345,536.5,1.11394335230684,3.53553390593274,1006.5,1.63346845557959,6.51920240520265,1160,1.21774707326279,4.00124980474851,1132,0.418301291319745,1.4560219778561,1150,1.02077548819356,3.16069612585582,1186.5,0.296665190261531,1.21655250605964,1203,1.17289469775218,3.79341534767813,1128,0.978180516937414,3.00166620396073,1174,89.5551257253385,1.95691303787733,9.48973791657802,512,89.6733403582719,1.95747961520543,9.49596442486343,401
"Basil","2","1","16-Aug-16","25","3","3","1","1",29.4,6,16,6.93,0.49,3.5,0.18,"",6.44,3.32,3,NA,NA,NA,1.48287358360875,5.46808924579693,563,0.845098040014257,2.54950975679639,173.5,1.23044892137827,4.06201920231798,396,0.899273187317604,2.7258026340878,503.5,0.173186268412274,0.99498743710662,426.5,0.653212513775344,2,466.5,0.0718820073061254,0.824621125123532,423,0.871572935545879,2.6343879744639,523,0.635483746814912,1.95448202856921,490,92.9292929292929,1.97280105311415,9.66588293583638,813,94.8571428571428,1.98162448015474,9.76509820007678,772
"Basil","2","1","16-Aug-16","25","3","4","1","1",44.5,4,22,9.84,0.26,3.31,0.001,"",9.58,3.309,3,NA,NA,NA,1.65801139665711,6.70820393249937,1163,0.698970004336019,2.12132034355964,75.5,1.36172783601759,4.74341649025257,540,1.03502928220237,3.21558703816271,736,0.100370545117563,0.871779788708135,211.5,0.634477270160732,1.95192212959431,441,0.000434077479318593,0.707813534767456,115.5,1.02448566769917,3.17490157327751,790.5,0.634376494088368,1.95166595502407,487,97.3577235772358,1.99280846873193,9.89230628201714,1105,99.9697885196375,2.00419144663457,10.0234619029374,1145
"Basil","2","1","16-Aug-16","25","3","4","3","1",33.8,6,20,8.75,0.83,4.45,0.37,"",7.92,4.08,3,NA,NA,NA,1.54157924394658,5.85662018573853,720.5,0.845098040014257,2.54950975679639,173.5,1.32221929473392,4.52769256906871,493,0.989004615698537,3.04138126514911,633.5,0.262451089730429,1.15325625946708,729.5,0.736396502276642,2.2248595461287,619,0.136720567156407,0.932737905308881,682.5,0.950364854376123,2.90172362570938,630,0.705863712283919,2.14009345590327,613.5,90.5142857142857,1.96148889431355,9.54014075966837,608,91.685393258427,1.96701129695896,9.60132247445251,531
"Basil","2","1","16-Aug-16","25","3","4","4","1",20.2,7,34,6.99,0.6,4.29,0.28,"",6.39,4.01,3,NA,NA,NA,1.32633586092875,4.54972526643093,195,0.903089986991944,2.73861278752583,250.5,1.54406804435028,5.87367006223537,955.5,0.902546779313991,2.7367864366808,509,0.204119982655925,1.04880884817015,538,0.723455672035186,2.18860686282393,590.5,0.107209969647868,0.883176086632785,561,0.868644438394826,2.62488094968134,516.5,0.699837725867246,2.12367605815953,598,91.4163090128755,1.96574861937257,9.58729935971937,679,93.4731934731935,1.97530859604156,9.69397717519458,676
"Basil","2","1","16-Aug-16","25","3","5","1","1",53.3,12,41,20.04,1.11,8.21,0.48,"",18.93,7.73,3,NA,NA,NA,1.73479982958885,7.3348483283569,1243.5,1.11394335230684,3.53553390593274,1006.5,1.6232492903979,6.44204936336256,1144.5,1.3230457354817,4.53210767744986,1221,0.324282455297693,1.26885775404495,917.5,0.964259630196849,2.95127091267474,1120,0.170261715394957,0.989949493661167,843,1.29950729870049,4.40794736810684,1229,0.94101424370557,2.86879765755621,1134,94.4610778443114,1.97982633364634,9.74479747579761,930,94.1534713763703,1.97842463678596,9.72900156112488,731
"Basil","2","1","16-Aug-16","25","3","5","2","1",39.6,12,37,21.21,2.29,10.86,1.08,"",18.92,9.78,3,NA,NA,NA,1.60852603357719,6.33245607959503,995,1.11394335230684,3.53553390593274,1006.5,1.57978359661681,6.12372435695795,1048,1.34654855854847,4.6593991028887,1230,0.517195897949974,1.67032930884901,1234.5,1.07408468902824,3.37045990927054,1220,0.318063334962762,1.25698050899765,1225,1.29928933408768,4.40681290730614,1228,1.03261876085072,3.20624390837628,1212,89.2032060348892,1.95522197366741,9.47117764773152,473,90.0552486187845,1.95930498451291,9.51605215511057,417
"Basil","2","1","16-Aug-16","25","3","5","3","1",34.2,13,38,12.95,1.47,7.65,0.75,"",11.48,6.9,3,NA,NA,NA,1.54654266347813,5.89067059000926,740.5,1.14612803567824,3.67423461417477,1130.5,1.5910646070265,6.20483682299543,1076.5,1.14457420760962,3.66742416417845,1035,0.392696953259666,1.40356688476182,1106.5,0.937016107464814,2.85482048472404,1088,0.243038048686294,1.11803398874989,1101,1.09621458534641,3.46121365997536,998.5,0.897627091290441,2.72029410174709,1068.5,88.6486486486487,1.95254374745249,9.4418562077935,426,90.1960784313726,1.95997616341358,9.52344887272319,427
"Basil","2","1","16-Aug-16","25","3","5","4","1",30.6,10,45,7.64,0.87,4.32,0.4,"",6.77,3.92,3,NA,NA,NA,1.4996870826184,5.57673739743947,614.5,1.04139268515823,3.24037034920393,705,1.66275783168157,6.74536878161602,1194,0.936513742478893,2.85306852353742,548,0.271841606536499,1.17046999107196,756.5,0.725911632295048,2.19544984001001,598,0.146128035678238,0.948683298050514,723,0.890421018800914,2.69629375254255,545,0.69196510276736,2.10237960416286,582.5,88.6125654450262,1.95236891056417,9.43994520349701,421,90.7407407407407,1.96256224242685,9.55200192319603,460.5
"Basil","2","1","16-Aug-16","25","3","6","2","1",44.3,8,27,11.62,0.62,4.31,0.17,"",11,4.14,3,NA,NA,NA,1.65609820201283,6.6932802122726,1159,0.954242509439325,2.91547594742265,388,1.44715803134222,5.24404424085076,702.5,1.10105935490812,3.48137903710584,918,0.209515014542631,1.05830052442584,555.5,0.725094521081469,2.19317121994613,596,0.0681858617461616,0.818535277187245,409,1.07918124604762,3.39116499156263,949,0.710963118995276,2.1540659228538,621.5,94.6643717728055,1.9807502238433,9.75522279462676,949,96.0556844547564,1.98702097666448,9.82627520756245,852
"Basil","2","1","16-Aug-16","25","3","6","3","1",30.6,10,30,9.48,1.27,5.54,0.69,"",8.21,4.85,3,NA,NA,NA,1.4996870826184,5.57673739743947,614.5,1.04139268515823,3.24037034920393,705,1.49136169383427,5.52268050859363,813,1.02036128264771,3.15911379978626,699.5,0.356025857193123,1.33041346956501,1017.5,0.815577748324267,2.4576411454889,804.5,0.227886704613674,1.09087121146357,1060,0.964259630196849,2.95127091267474,652,0.76715586608218,2.31300670124408,750.5,86.6033755274262,1.94252084069652,9.33291891786413,263,87.5451263537906,1.94716466201503,9.38323645411276,286
"Basil","2","1","16-Aug-16","25","3","6","4","1",26.7,12,29,6.26,0.84,3.21,0.42,"",5.42,2.79,3,NA,NA,NA,1.44247976906445,5.21536192416212,481,1.11394335230684,3.53553390593274,1006.5,1.47712125471966,5.43139024560011,768,0.860936620700094,2.6,464,0.264817823009536,1.15758369027902,737,0.624282095835668,1.92613602842582,422,0.152288344383056,0.959166304662544,757.5,0.807535028068853,2.43310501211929,453.5,0.578639209968072,1.81383571472171,413,86.5814696485623,1.94241222853487,9.33174526273421,260,86.9158878504673,1.94406736633972,9.34964640242974,260
"Basil","2","1","16-Aug-16","25","3","7","2","1",30.1,4,18,8.96,0.46,3.69,0.18,"",8.5,3.51,3,NA,NA,NA,1.49276038902684,5.53172667437573,590,0.698970004336019,2.12132034355964,75.5,1.27875360095283,4.30116263352131,447.5,0.998259338423699,3.07571129984594,656,0.164352855784437,0.979795897113271,387,0.671172842715083,2.04694894904587,492,0.0718820073061254,0.824621125123532,423,0.977723605288848,3,680.5,0.65417654187796,2.00249843945008,516,94.8660714285714,1.98166493043949,9.76555535689453,960,95.1219512195122,1.98282257814587,9.77864771936857,789
"Basil","2","1","16-Aug-16","25","3","7","3","1",32.6,16,30,12.97,1.77,6.4,0.83,"",11.2,5.57,3,NA,NA,NA,1.52633927738984,5.75325994545701,676.5,1.23044892137827,4.06201920231798,1229.5,1.49136169383427,5.52268050859363,813,1.14519640611418,3.67014986070051,1036.5,0.442479769064449,1.50665191733194,1192.5,0.869231719730976,2.62678510731274,947,0.262451089730429,1.15325625946708,1153.5,1.08635983067475,3.42052627529741,974,0.817565369559781,2.46373699895098,872,86.3531225905937,1.94127843421449,9.31950227161267,247,87.03125,1.94463686866587,9.35581370058211,264
"Basil","2","1","16-Aug-16","25","3","7","4","1",29.3,10,23,8.49,0.99,4.18,0.42,"",7.5,3.76,3,NA,NA,NA,1.48144262850231,5.45893762558247,560.5,1.04139268515823,3.24037034920393,705,1.38021124171161,4.84767985741633,569,0.977266212427293,2.99833287011299,611.5,0.298853076409707,1.22065556157337,830,0.714329759745233,2.16333076527839,571,0.152288344383056,0.959166304662544,757.5,0.929418925714293,2.82842712474619,601,0.677606952720493,2.06397674405503,563,88.339222614841,1.95104216913925,9.42545609585239,390,89.9521531100478,1.95881298457316,9.51063368604048,410
"Basil","2","1","16-Aug-16","25","3","8","1","1",46.5,12,30,25.33,2.88,13.71,1.49,"",22.45,12.22,3,NA,NA,NA,1.67669360962487,6.85565460040104,1199,1.11394335230684,3.53553390593274,1006.5,1.49136169383427,5.52268050859363,813,1.42045085910607,5.08232230382922,1244,0.588831725594207,1.83847763108502,1248.5,1.16761267272753,3.76961536499415,1247,0.396199347095736,1.41067359796659,1247,1.3701428470511,4.79061582680139,1242.5,1.12123145514962,3.5665109000254,1244,88.6300829056455,1.95245379813505,9.44087299489012,424,89.1320204230489,1.9548791064348,9.4674188891719,365
"Basil","2","1","16-Aug-16","25","3","8","2","1",16.2,0,6,1.21,0.001,0.51,0.001,"",1.209,0.509,3,NA,NA,NA,1.23552844690755,4.08656334834051,78,0,0.707106781186548,8.5,0.845098040014257,2.54950975679639,14,0.344392273685111,1.3076696830622,21,0.000434077479318593,0.707813534767456,42.5,0.178976947293169,1.00498756211209,20,0.000434077479318593,0.707813534767456,115.5,0.344195715871435,1.30728726758888,22,0.17868923977559,1.00448992030781,22,99.9173553719008,2.00396586092561,10.0208460407243,1189,99.8039215686275,2.0034774277691,10.0151845499036,1038
"Basil","2","1","16-Aug-16","25","3","8","4","1",31.5,10,18,10.58,1.45,5.78,0.76,"",9.13,5.02,3,NA,NA,NA,1.51188336097887,5.65685424949238,638.5,1.04139268515823,3.24037034920393,705,1.27875360095283,4.30116263352131,447.5,1.06370855939142,3.32866339541865,814,0.389166084364532,1.39642400437689,1098.5,0.831229693867063,2.50599281722833,844,0.24551266781415,1.12249721603218,1110,1.00560944536028,3.10322412983658,741,0.779596491257824,2.34946802489415,786.5,86.2948960302458,1.94098885205952,9.31637783852961,245,86.8512110726643,1.94374775283814,9.34618698040352,256
"Basil","2","1","16-Aug-16","25","3","9","1","1",22.2,8,44,10.22,0.56,5.2,0.4,"",9.66,4.8,3,NA,NA,NA,1.3654879848909,4.76445169982864,286,0.954242509439325,2.91547594742265,388,1.65321251377534,6.67083203206317,1183.5,1.04999285692014,3.27414110874898,770,0.193124598354462,1.0295630140987,494.5,0.792391689498254,2.38746727726266,743.5,0.146128035678238,0.948683298050514,723,1.02775720469055,3.18747549010185,797,0.763427993562937,2.30217288664427,734.5,94.5205479452055,1.98009680508446,9.74784837516493,938,92.3076923076923,1.96991744855974,9.63367491187513,582
"Basil","2","1","16-Aug-16","25","3","9","2","1",44.1,12,36,15.62,1.76,8.51,0.84,"",13.86,7.67,3,NA,NA,NA,1.65417654187796,6.6783231428256,1149,1.11394335230684,3.53553390593274,1006.5,1.56820172406699,6.04152298679729,1014.5,1.22063101944809,4.01497197997695,1135,0.440909082065218,1.50332963783729,1190,0.978180516937414,3.00166620396073,1145,0.264817823009536,1.15758369027902,1161,1.17201880942456,3.78945906429928,1125.5,0.93801909747621,2.85832118559129,1124,88.7323943661972,1.95294925636297,9.44628997893867,434,90.1292596944771,1.95965784221567,9.51994010981566,422
"Basil","2","1","16-Aug-16","25","3","9","3","1",37.9,10,34,11.12,0.64,5.21,0.33,"",10.48,4.88,3,NA,NA,NA,1.58994960132571,6.19677335393187,915,1.04139268515823,3.24037034920393,705,1.54406804435028,5.87367006223537,955.5,1.08350261983027,3.40881210981186,858,0.214843848047698,1.06770782520313,572.5,0.79309160017658,2.3895606290697,746.5,0.123851640967086,0.91104335791443,628.5,1.05994188806195,3.31360830515618,892.5,0.769377326076139,2.31948270094864,760,94.2446043165468,1.97884038191276,9.73368400537776,910,93.6660268714012,1.97619415018133,9.70391811957423,690
"Basil","2","1","16-Aug-16","25","3","9","4","1",31.6,10,33,7.39,0.92,3.87,0.48,"",6.47,3.39,3,NA,NA,NA,1.51321760006794,5.66568618968612,642.5,1.04139268515823,3.24037034920393,705,1.53147891704226,5.78791845139511,925.5,0.9237619608287,2.80891438103763,532,0.28330122870355,1.1916375287813,788.5,0.687528961214634,2.09045449603669,523.5,0.170261715394957,0.989949493661167,843,0.873320601815399,2.64007575648882,525,0.642464520242121,1.9723082923316,500,87.5507442489851,1.94719221568836,9.3835358074121,330,87.5968992248062,1.94741852241615,9.3859948447038,288.5
"Basil","2","2","16-Aug-16","26","1","1","1","1",35.1,12,32,9.7,0.6,5.82,0.04,"",9.1,5.78,3,NA,NA,NA,1.55750720190566,5.96657355607052,779,1.11394335230684,3.53553390593274,1006.5,1.51851393987789,5.70087712549569,887,1.02938377768521,3.19374388453426,728,0.204119982655925,1.04880884817015,538,0.833784374656479,2.51396101799531,849,0.0170333392987804,0.734846922834953,270.5,1.00432137378264,3.09838667696593,737,0.831229693867063,2.50599281722833,906.5,93.8144329896907,1.9768744522186,9.71156182030937,878,99.3127147766323,2.00135598394123,9.99063135025171,1011
"Basil","2","2","16-Aug-16","26","1","1","2","1",35.7,14,44,10.56,0.38,6.21,0.001,"",10.18,6.209,3,NA,NA,NA,1.56466606425209,6.01664358259653,822,1.17609125905568,3.80788655293195,1176.5,1.65321251377534,6.67083203206317,1183.5,1.06295783408451,3.32565782966318,811,0.139879086401236,0.938083151964686,309,0.857935264719429,2.59036676939772,919.5,0.000434077479318593,0.707813534767456,115.5,1.0484418035504,3.26802692767364,853,0.857875025523563,2.59017373934646,977,96.4015151515152,1.98856571269817,9.84385672140321,1051,99.9838969404187,2.00425212598578,10.0241656480935,1234
"Basil","2","2","16-Aug-16","26","1","1","3","1",34.8,10,26,12.31,0.41,6.44,0.001,"",11.9,6.439,3,NA,NA,NA,1.55388302664387,5.94138031100518,765,1.04139268515823,3.24037034920393,705,1.43136376415899,5.1478150704935,669,1.12417805547468,3.57910603363466,994.5,0.14921911265538,0.953939201416946,342.5,0.871572935545879,2.6343879744639,952,0.000434077479318593,0.707813534767456,115.5,1.11058971029925,3.5213633723318,1032,0.871514558708382,2.63419817022182,1009,96.6693744922827,1.98975840635889,9.85745273852645,1070,99.9844720496894,2.00425459931152,10.0241943341941,1242
"Basil","2","2","16-Aug-16","26","1","1","4","1",33.8,8,25,7.79,0.001,2.97,0.001,"",7.789,2.969,3,NA,NA,NA,1.54157924394658,5.85662018573853,720.5,0.954242509439325,2.91547594742265,388,1.41497334797082,5.04975246918104,635.5,0.943988875073772,2.87923600977759,560.5,0.000434077479318593,0.707813534767456,42.5,0.598790506763115,1.86279360101972,385,0.000434077479318593,0.707813534767456,115.5,0.943939464472216,2.87906234736242,622,0.598681098907163,1.86252516761519,441.5,99.987163029525,2.00426617200283,10.0243285575407,1234,99.96632996633,2.00417657033975,10.0232893785588,1137.5
"Basil","2","2","16-Aug-16","26","1","2","1","1",44,14,38,17.52,1.46,10.21,0.42,"",16.06,9.79,3,NA,NA,NA,1.65321251377534,6.67083203206317,1146,1.17609125905568,3.80788655293195,1176.5,1.5910646070265,6.20483682299543,1076.5,1.26764098234592,4.24499705535823,1184,0.390935107103379,1.4,1102.5,1.04960561259497,3.27261363439071,1207,0.152288344383056,0.959166304662544,757.5,1.2319790268315,4.06939798987516,1183,1.03302144468291,3.20780298646909,1213.5,91.6666666666667,1.96692354119841,9.60034721594311,711.5,95.8863858961802,1.98626275594087,9.81765684347239,837
"Basil","2","2","16-Aug-16","26","1","2","2","1",34.8,12,32,13.36,0.72,6.94,0.001,"",12.64,6.939,3,NA,NA,NA,1.55388302664387,5.94138031100518,765,1.11394335230684,3.53553390593274,1006.5,1.51851393987789,5.70087712549569,887,1.15715443990628,3.72290209379726,1055,0.235528446907549,1.10453610171873,639.5,0.899820502427096,2.72763633939717,1022,0.000434077479318593,0.707813534767456,115.5,1.13481437032046,3.62491379207837,1073,0.899765801944386,2.72745302434341,1070,94.6107784431138,1.98050685414332,9.75247550333318,946,99.985590778098,2.00425941049559,10.0242501354514,1249
"Basil","2","2","16-Aug-16","26","1","2","3","1",39.2,10,30,12.13,0.001,4.99,0.001,"",12.129,4.989,3,NA,NA,NA,1.60422605308447,6.30079360080935,978,1.04139268515823,3.24037034920393,705,1.49136169383427,5.52268050859363,813,1.11826472608948,3.55387112878337,971.5,0.000434077479318593,0.707813534767456,42.5,0.777426822389311,2.343074902772,710,0.000434077479318593,0.707813534767456,115.5,1.11823164832703,3.55373043434642,1050,0.777354313084209,2.34286149825379,781,99.9917559769167,2.00428592348698,10.0245576449496,1251,99.9799599198397,2.0042351939828,10.0239692696975,1205
"Basil","2","2","16-Aug-16","26","1","3","1","1",18.7,4,14,2.33,0.001,1.35,0.001,"",2.329,1.349,3,NA,NA,NA,1.29446622616159,4.38178046004133,140.5,0.698970004336019,2.12132034355964,75.5,1.17609125905568,3.80788655293195,330.5,0.52244423350632,1.68226038412607,53,0.000434077479318593,0.707813534767456,42.5,0.371067862271736,1.36014705087354,51.5,0.000434077479318593,0.707813534767456,115.5,0.522313795156667,1.68196313871618,68,0.370883016777606,1.3597793938724,66.5,99.9570815450644,2.00413678754988,10.0228280213253,1201,99.9259259259259,2.00400274245367,10.0212736678491,1064.5
"Basil","2","2","16-Aug-16","26","1","3","2","1",29.8,4,10,6.28,0.001,2.97,0.001,"",6.279,2.969,3,NA,NA,NA,1.48855071650044,5.50454357780915,575.5,0.698970004336019,2.12132034355964,75.5,1.04139268515823,3.24037034920393,90.5,0.862131379313037,2.60384331325831,465,0.000434077479318593,0.707813534767456,42.5,0.598790506763115,1.86279360101972,385,0.000434077479318593,0.707813534767456,115.5,0.862071719379994,2.6036512823341,508,0.598681098907163,1.86252516761519,441.5,99.984076433121,2.00425289791698,10.0241746010892,1224,99.96632996633,2.00417657033975,10.0232893785588,1137.5
"Basil","2","2","16-Aug-16","26","1","3","3","1",36.3,12,40,9.32,0.11,4.42,0.001,"",9.21,4.419,3,NA,NA,NA,1.57170883180869,6.06630035524124,842.5,1.11394335230684,3.53553390593274,1006.5,1.61278385671974,6.36396103067893,1126.5,1.01367969729119,3.13368792319848,686.5,0.0453229787866575,0.781024967590665,129.5,0.733999286538387,2.21810730128188,610.5,0.000434077479318593,0.707813534767456,115.5,1.00902574208691,3.11608729017658,750.5,0.733919151012391,2.21788187241792,661,98.8197424892704,1.9992164451571,9.96592908309458,1157,99.9773755656108,2.00422407905322,10.023840360142,1179
"Basil","2","2","16-Aug-16","26","1","3","4","1",46,18,57,17.3,1.39,8.87,0.2,"",15.91,8.67,3,NA,NA,NA,1.67209785793572,6.81909084849293,1194.5,1.27875360095283,4.30116263352131,1242,1.76342799356294,7.58287544405155,1243.5,1.26245108973043,4.2190046219458,1178,0.378397900948138,1.37477270848675,1074.5,0.994317152669637,3.06104557300279,1158.5,0.0791812460476248,0.836660026534076,454,1.22814360759774,4.05092582010582,1179,0.985426474083002,3.02820078594534,1179,91.9653179190751,1.96832095881617,9.61588882626433,743,97.7452085682075,1.99451603145928,9.91187210209088,935
"Basil","2","2","16-Aug-16","26","1","4","1","1",29.8,10,30,10.75,0.76,5.92,0.12,"",9.99,5.8,3,NA,NA,NA,1.48855071650044,5.50454357780915,575.5,1.04139268515823,3.24037034920393,705,1.49136169383427,5.52268050859363,813,1.07003786660776,3.35410196624968,830.5,0.24551266781415,1.12249721603218,665,0.840106094456758,2.53377189186399,869,0.0492180226701817,0.787400787401181,353,1.04099769242349,3.23882694814033,834,0.832508912706236,2.50998007960223,909,92.9302325581395,1.9728053975904,9.66593154114695,814,97.972972972973,1.99551661589868,9.92335492527467,948
"Basil","2","2","16-Aug-16","26","1","4","2","1",40.1,12,27,10.95,0.58,5.84,0.01,"",10.37,5.83,3,NA,NA,NA,1.61384182187607,6.3718129288296,1015.5,1.11394335230684,3.53553390593274,1006.5,1.44715803134222,5.24404424085076,702.5,1.07736790528416,3.38378486313773,844.5,0.198657086954423,1.03923048454133,518,0.835056101720116,2.51793566240283,853,0.00432137378264258,0.714142842854285,235.5,1.05576046468773,3.29696830436691,879,0.834420703681533,2.51594912508182,912,94.703196347032,1.9809264428207,9.7572125295615,953,99.8287671232877,2.00358445691614,10.016424867351,1042
"Basil","2","2","16-Aug-16","26","1","4","3","1",36.2,10,23,10.34,0.12,4.86,0.001,"",10.22,4.859,3,NA,NA,NA,1.5705429398819,6.05805249234438,837,1.04139268515823,3.24037034920393,705,1.38021124171161,4.84767985741633,569,1.05461305455689,3.29241552663087,780.5,0.0492180226701817,0.787400787401181,134.5,0.767897616018091,2.31516738055805,689.5,0.000434077479318593,0.707813534767456,115.5,1.04999285692014,3.27414110874898,860.5,0.767823498007517,2.31495140337762,752,98.8394584139265,1.99930221648417,9.96691820042316,1158,99.9794238683128,2.00423288852696,10.0239425311757,1201
"Basil","2","2","16-Aug-16","26","1","4","4","1",28.7,10,27,9.69,0.05,5.87,0.001,"",9.64,5.869,3,NA,NA,NA,1.47275644931721,5.40370243444252,542.5,1.04139268515823,3.24037034920393,705,1.44715803134222,5.24404424085076,702.5,1.02897770520878,3.19217793990247,725.5,0.0211892990699381,0.741619848709566,104.5,0.83695673705955,2.52388589282479,861.5,0.000434077479318593,0.707813534767456,115.5,1.02694162795903,3.18433666561813,794.5,0.836893516376434,2.52368777783624,916,99.484004127967,2.00209693268326,9.9992001744123,1173,99.9829642248722,2.00424811470182,10.024119124635,1226
"Basil","2","2","16-Aug-16","26","1","5","1","1",35.1,10,30,11.14,0.79,6.28,0.12,"",10.35,6.16,3,NA,NA,NA,1.55750720190566,5.96657355607052,779,1.04139268515823,3.24037034920393,705,1.49136169383427,5.52268050859363,813,1.08421868673924,3.4117444218464,862.5,0.252853030979893,1.13578166916005,697,0.862131379313037,2.60384331325831,931,0.0492180226701817,0.787400787401181,353,1.05499586152914,3.29393381840012,877,0.854913022307856,2.58069758011279,971.5,92.9084380610413,1.97270461717243,9.6648040880838,811,98.0891719745223,1.9960261993022,9.92920802352949,956
"Basil","2","2","16-Aug-16","26","1","5","2","1",40.1,10,28,11.51,0.5,6.27,0.001,"",11.01,6.269,3,NA,NA,NA,1.61384182187607,6.3718129288296,1015.5,1.04139268515823,3.24037034920393,705,1.46239799789896,5.33853912601566,735,1.09725730969342,3.46554469023269,906.5,0.176091259055681,1,440.5,0.861534410859038,2.60192236625154,928.5,0.000434077479318593,0.707813534767456,115.5,1.07954300740291,3.39263909073747,950,0.861474668857169,2.60173019354429,991,95.6559513466551,1.98522859977626,9.80591410051379,1013,99.9840510366826,2.00425278869645,10.0241733343295,1238
"Basil","2","2","16-Aug-16","26","1","5","3","1",44.8,10,32,17.86,1.24,8.89,0.16,"",16.62,8.73,3,NA,NA,NA,1.66086547800387,6.73052746818554,1170.5,1.04139268515823,3.24037034920393,705,1.51851393987789,5.70087712549569,887,1.27554168840131,4.28485705712571,1187,0.350248018334163,1.31909059582729,1003,0.995196291597179,3.06431068920891,1162.5,0.0644579892269184,0.812403840463596,396,1.24600590407603,4.13763217311544,1191,0.988112840268352,3.03809150619266,1182,93.057110862262,1.97339163445846,9.6724924844769,822,98.2002249718785,1.99651265707287,9.93479868803986,959
"Basil","2","2","16-Aug-16","26","1","5","4","1",39,6,16,12.48,0.001,5.97,0.001,"",12.479,5.969,3,NA,NA,NA,1.60205999132796,6.28490254498827,968,0.845098040014257,2.54950975679639,173.5,1.23044892137827,4.06201920231798,396,1.1296898921993,3.60277670693036,1003.5,0.000434077479318593,0.707813534767456,42.5,0.843232778098009,2.54361946839538,877.5,0.000434077479318593,0.707813534767456,115.5,1.12965767331269,3.60263792241185,1065,0.843170464519898,2.54342289051585,938,99.9919871794872,2.00428691772541,10.024569176752,1252,99.9832495812395,2.00424934192387,10.0241333581133,1228
